Date,Source_File,Ticker,Open_EUR,High_EUR,Low_EUR,Close_EUR,Volume
2024-07-04,BTC-EUR_daily.csv,BTC-EUR,57716.12109375,57848.8671875,55096.44921875,55762.2734375,27575089101.0
2024-07-04,LINK-EUR_daily.csv,LINK-EUR,13.400653839111328,13.460747718811035,12.584709167480469,12.622207641601562,435301285.0
2024-07-04,XRP-EUR_daily.csv,XRP-EUR,0.4508070051670074,0.452131986618042,0.4288670122623443,0.4325399994850158,1181915177.0
2024-07-04,SOL-EUR_daily.csv,SOL-EUR,143.0113067626953,143.3922576904297,129.35203552246094,130.4136962890625,2607153571.0
2024-07-04,DOGE-EUR_daily.csv,DOGE-EUR,0.1163169965147972,0.1165909990668296,0.1085010021924972,0.1097849979996681,609463973.0
2024-07-04,ETH-EUR_daily.csv,ETH-EUR,3178.449462890625,3187.58203125,3016.687255859375,3051.49658203125,14939389538.0
2024-07-05,SOL-EUR_daily.csv,SOL-EUR,130.39878845214844,132.0719451904297,117.98719024658205,117.98719024658205,3000603604.0
2024-07-05,ETH-EUR_daily.csv,ETH-EUR,3050.47802734375,3066.718505859375,2825.4970703125,2825.4970703125,18734001109.0
2024-07-05,BTC-EUR_daily.csv,BTC-EUR,55737.44921875,55970.56640625,52577.32421875,52705.5703125,38064252679.0
2024-07-05,LINK-EUR_daily.csv,LINK-EUR,12.617132186889648,12.70799446105957,11.612414360046388,11.612414360046388,487371953.0
2024-07-05,XRP-EUR_daily.csv,XRP-EUR,0.4325180053710937,0.4346120059490204,0.4004909992218017,0.4010649919509887,1407172868.0
2024-07-05,DOGE-EUR_daily.csv,DOGE-EUR,0.1097640022635459,0.1102320030331611,0.0966069996356964,0.097021996974945,1146214979.0
2024-07-06,DOGE-EUR_daily.csv,DOGE-EUR,0.0969910025596618,0.0981059968471527,0.086678996682167,0.0973460003733635,1576139901.0
2024-07-06,SOL-EUR_daily.csv,SOL-EUR,118.0373764038086,125.35360717773438,113.1528549194336,123.87321472167967,4281271940.0
2024-07-06,LINK-EUR_daily.csv,LINK-EUR,11.610074043273926,11.610074043273926,10.308009147644045,11.344595909118652,655725949.0
2024-07-06,BTC-EUR_daily.csv,BTC-EUR,52747.296875,53154.91015625,49641.9453125,52236.25,51088657999.0
2024-07-06,XRP-EUR_daily.csv,XRP-EUR,0.4009490013122558,0.4009490013122558,0.3614740073680877,0.3922550082206726,1984398556.0
2024-07-06,ETH-EUR_daily.csv,ETH-EUR,2828.559814453125,2871.57275390625,2609.965576171875,2748.694091796875,28700102079.0
2024-07-07,DOGE-EUR_daily.csv,DOGE-EUR,0.0973370000720024,0.1052350029349327,0.0967390015721321,0.1048059985041618,777381495.0
2024-07-07,SOL-EUR_daily.csv,SOL-EUR,123.86764526367188,132.8430633544922,122.25434112548828,132.13525390625,1917380750.0
2024-07-07,LINK-EUR_daily.csv,LINK-EUR,11.344812393188477,12.233878135681152,11.265456199645996,12.177637100219728,248334963.0
2024-07-07,BTC-EUR_daily.csv,BTC-EUR,52233.20703125,53938.99609375,51661.53515625,53783.08984375,19012340592.0
2024-07-07,XRP-EUR_daily.csv,XRP-EUR,0.3922489881515503,0.4146330058574676,0.3910509943962097,0.4142369925975799,667460356.0
2024-07-07,ETH-EUR_daily.csv,ETH-EUR,2749.052978515625,2841.297607421875,2726.381591796875,2831.39990234375,10687973595.0
2024-07-08,SOL-EUR_daily.csv,SOL-EUR,132.08534240722656,132.08534240722656,121.7202606201172,121.7202606201172,1701938590.0
2024-07-08,XRP-EUR_daily.csv,XRP-EUR,0.4142319858074188,0.4142319858074188,0.3868460059165954,0.3877919912338257,700415563.0
2024-07-08,ETH-EUR_daily.csv,ETH-EUR,2829.580078125,2834.56982421875,2700.71484375,2705.88671875,10029529573.0
2024-07-08,BTC-EUR_daily.csv,BTC-EUR,53723.953125,53845.43359375,51533.50390625,51588.046875,18985220388.0
2024-07-08,LINK-EUR_daily.csv,LINK-EUR,12.175168991088867,12.175168991088867,11.370038986206056,11.408976554870604,225072606.0
2024-07-08,DOGE-EUR_daily.csv,DOGE-EUR,0.104771003127098,0.104771003127098,0.0958129987120628,0.096279002726078,592122987.0
2024-07-09,XRP-EUR_daily.csv,XRP-EUR,0.3877730071544647,0.4077689945697784,0.3738220036029815,0.398386001586914,1419582173.0
2024-07-09,LINK-EUR_daily.csv,LINK-EUR,11.409784317016602,12.464835166931152,10.923529624938965,12.108988761901855,439225402.0
2024-07-09,BTC-EUR_daily.csv,BTC-EUR,51588.4765625,53641.796875,50180.12890625,52355.875,36716135201.0
2024-07-09,DOGE-EUR_daily.csv,DOGE-EUR,0.096281997859478,0.1024459972977638,0.0916040018200874,0.0993300005793571,944646815.0
2024-07-09,SOL-EUR_daily.csv,SOL-EUR,121.74144744873048,130.76724243164062,118.80500030517578,128.76698303222656,3409200837.0
2024-07-09,ETH-EUR_daily.csv,ETH-EUR,2706.324951171875,2851.969482421875,2610.812744140625,2787.1982421875,20891880233.0
2024-07-10,LINK-EUR_daily.csv,LINK-EUR,12.1089448928833,12.2476167678833,11.79605197906494,11.854599952697754,337489622.0
2024-07-10,XRP-EUR_daily.csv,XRP-EUR,0.3983399868011474,0.4042249917984009,0.3954370021820068,0.4030759930610657,911720779.0
2024-07-10,BTC-EUR_daily.csv,BTC-EUR,52355.41015625,53868.984375,51992.19140625,53638.984375,25751413876.0
2024-07-10,SOL-EUR_daily.csv,SOL-EUR,128.83497619628906,133.0050048828125,126.3523178100586,130.69969177246094,2236573664.0
2024-07-10,ETH-EUR_daily.csv,ETH-EUR,2787.26416015625,2870.067138671875,2774.72216796875,2833.19775390625,14119553913.0
2024-07-10,DOGE-EUR_daily.csv,DOGE-EUR,0.099319003522396,0.1009299978613853,0.0980739966034889,0.0994139984250068,529585026.0
2024-07-11,XRP-EUR_daily.csv,XRP-EUR,0.4030129909515381,0.4088779985904693,0.398853987455368,0.4052970111370086,893166132.0
2024-07-11,SOL-EUR_daily.csv,SOL-EUR,130.72344970703125,134.811279296875,128.42657470703125,131.06375122070312,1802236001.0
2024-07-11,LINK-EUR_daily.csv,LINK-EUR,11.85694980621338,12.146302223205566,11.752967834472656,11.813079833984377,258963966.0
2024-07-11,ETH-EUR_daily.csv,ETH-EUR,2835.143798828125,2908.25341796875,2799.27978515625,2863.80712890625,13458278524.0
2024-07-11,BTC-EUR_daily.csv,BTC-EUR,53661.78515625,54865.390625,52794.48828125,53304.8671875,24163639404.0
2024-07-11,DOGE-EUR_daily.csv,DOGE-EUR,0.0994179993867874,0.1020549982786178,0.0979499965906143,0.0997209995985031,509660915.0
