Date,Open,High,Low,Close,Volume
2024-07-04,57716.12109375,57848.8671875,55096.44921875,55762.2734375,27575089101.0
2024-07-05,55737.44921875,55970.56640625,52577.32421875,52705.5703125,38064252679.0
2024-07-06,52747.296875,53154.91015625,49641.9453125,52236.25,51088657999.0
2024-07-07,52233.20703125,53938.99609375,51661.53515625,53783.08984375,19012340592.0
2024-07-08,53723.953125,53845.43359375,51533.50390625,51588.046875,18985220388.0
2024-07-09,51588.4765625,53641.796875,50180.12890625,52355.875,36716135201.0
2024-07-10,52355.41015625,53868.984375,51992.19140625,53638.984375,25751413876.0
2024-07-11,53661.78515625,54865.390625,52794.48828125,53304.8671875,24163639404.0
2024-07-12,53293.234375,54470.62109375,52703.203125,52735.64453125,26400327985.0
2024-07-13,52732.22265625,53675.34765625,52064.09375,53014.19921875,23444399780.0
2024-07-14,53022.6875,54747.56640625,52919.8671875,54239.234375,15640366317.0
2024-07-15,54233.09375,56315.9609375,54233.09375,55840.45703125,20414718898.0
2024-07-16,55865.87109375,59523.62109375,55767.796875,59523.62109375,34954813353.0
2024-07-17,59444.953125,59950.3828125,57324.9609375,59710.68359375,38173719410.0
2024-07-18,59705.80859375,60625.67578125,58468.1796875,58606.8203125,29729053556.0
2024-07-19,58593.97265625,59616.01171875,58057.2578125,58689.359375,24989148041.0
2024-07-20,58687.76171875,61991.3828125,58147.609375,61243.5234375,33971537474.0
2024-07-21,61243.3125,62076.59375,60866.62890625,61666.09765625,17471952936.0
2024-07-22,61667.26171875,62803.11328125,60475.1640625,62533.41015625,24454023981.0
2024-07-23,62531.9921875,62859.69921875,61202.59375,62066.9140625,39166809666.0
2024-07-24,62066.50390625,62232.25390625,60349.62890625,60764.15234375,32816997090.0
2024-07-25,60764.32421875,61788.48828125,60107.02734375,60313.63671875,25345240793.0
2024-07-26,60317.08984375,60950.95703125,58540.125,60615.48828125,35309008904.0
2024-07-27,60610.5,62734.0078125,60576.8359375,62462.1875,28041948352.0
2024-07-28,62461.9609375,63835.25,61357.86328125,62377.15234375,31910863580.0
2024-07-29,62372.84375,62826.50390625,61707.9609375,62894.3671875,16625876181.0
2024-07-30,62897.3046875,64706.28125,61485.9609375,61759.64453125,37692361533.0
2024-07-31,61758.84765625,61893.39453125,60429.5703125,61208.53125,29013963677.0
